LIMIT_BAL,SEX,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,sum_all_bill,std_bill,sum_all_pay,bill_to_limit_ratio,pay_to_bill_ratio,avg_pay_delay,count_delays,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3
280000.0,2,35.0,2,-1,0,0,0,0,47.0,99007.0,5000.0,3027.0,6025.0,2001.0,1903.0,441605.0,33619.75624824876,72850.75,1.5771607142857142,0.2648588670871027,0.16666666666666666,1.0,False,False,False,False,False
300000.0,1,38.0,0,0,0,0,0,0,113807.0,4511.0,3300.0,4505.0,4200.0,2500.0,25151.0,480455.0,29342.112046794904,44167.0,1.6015166666666667,0.09192744377725282,0.0,0.0,False,False,False,False,False
170000.0,1,30.0,0,0,0,0,0,0,117010.0,4337.0,6000.0,5000.0,5000.0,5000.0,4898.0,743583.0,5136.315167510655,30235.0,4.374017647058824,0.04066123082426575,0.0,0.0,False,False,False,True,False
70000.0,1,27.0,0,0,0,0,0,0,70119.0,3600.0,1646.0,600.0,28468.0,1327.0,1000.0,293401.0,21412.138075555806,36641.0,4.1914428571428575,0.12488369160295977,0.0,0.0,False,False,False,True,False
50000.0,2,40.0,0,0,0,0,0,0,49941.0,2400.0,1206.0,1000.0,1000.0,1000.0,1000.0,154301.0,19276.797985315578,7606.0,3.08602,0.049293264463613325,0.0,0.0,False,True,False,False,False
30000.0,2,48.0,-1,-1,-1,-1,-1,-1,2946.0,0.0,390.0,390.0,390.0,0.0,780.0,4116.0,1123.533711109729,1950.0,0.1372,0.4737609329446064,-1.0,0.0,False,True,False,True,False
120000.0,2,26.0,1,-1,2,-1,0,-1,0.0,1953.0,0.0,1302.0,0.0,651.0,651.0,4557.0,490.0549969136117,4557.0,0.037975,1.0,0.0,2.0,False,True,False,True,False
20000.0,2,25.0,2,0,0,0,0,-2,18696.0,1705.0,1418.0,2011.0,0.0,0.0,0.0,75597.0,9851.147501687303,5134.0,3.77985,0.06791274786036483,0.0,1.0,True,False,False,True,False
410000.0,1,48.0,0,0,0,-1,-1,0,28921.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,102066.0,6828.134093586622,50073.0,0.24894146341463413,0.49059432132149783,-0.3333333333333333,0.0,True,False,False,True,False
250000.0,1,56.0,-1,-1,-1,-1,-1,-1,6297.0,8657.0,23744.0,5169.0,14008.0,2328.0,17285.0,52286.0,5391.248191900152,71191.0,0.209144,1.1996732887468293,-1.0,0.0,False,True,False,False,False
220000.0,2,36.0,-2,-2,-2,-2,-2,-2,122.0,104.0,2653.0,2472.0,859.0,2784.0,2287.0,8964.0,1274.1150654473872,11159.0,0.04074545454545454,1.1996732887468293,-1.6666666666666665,0.0,False,False,False,True,False
60000.0,1,27.0,0,0,0,0,0,2,21387.0,1378.0,1406.0,3000.0,3000.0,0.0,923.0,149889.0,3007.318057671985,9707.0,2.49815,0.06476125666326416,0.3333333333333333,1.0,False,False,False,True,False
390000.0,2,29.0,-2,-2,-2,-2,-2,-2,10598.0,1571.0,2041.0,4582.0,2070.0,0.0,3100.0,20737.0,3799.560417557098,13364.0,0.053171794871794874,0.644451945797367,-1.6666666666666665,0.0,True,False,False,False,False
150000.0,1,31.0,0,0,0,0,0,0,148815.0,5147.0,4900.0,4677.0,4707.0,1700.0,1000.0,709535.0,33619.75624824876,22131.0,4.7302333333333335,0.03119085034564891,0.0,0.0,True,False,False,True,False
70000.0,1,35.0,1,2,2,0,0,0,68375.0,5000.0,0.0,1001.0,944.0,5000.0,5000.0,290114.0,22779.05057430328,16945.0,4.1444857142857146,0.05840807406743556,0.8333333333333334,2.5,True,False,False,False,False
80000.0,2,25.0,1,2,0,0,2,0,31040.0,0.0,2000.0,2444.0,0.0,3000.0,1000.0,187533.0,1380.546232474668,8444.0,2.3441625,0.04502674196008169,0.8333333333333334,2.5,True,False,False,True,False
240000.0,2,32.0,0,0,0,0,0,0,53286.0,8000.0,1500.0,5000.0,1000.0,3000.0,2666.0,118165.0,16697.660715401624,21166.0,0.49235416666666665,0.17912241357423941,0.0,0.0,True,False,False,False,False
280000.0,1,31.0,0,0,0,0,-1,0,229780.0,2000.0,2100.0,2500.0,185957.0,6500.0,6100.0,678897.0,33619.75624824876,72850.75,2.424632142857143,0.3021916432095001,-0.16666666666666666,0.0,True,False,False,True,False
80000.0,2,28.0,-1,2,-1,-1,-1,-1,9598.0,60.0,8721.0,3589.0,8209.0,10253.0,4829.0,46648.0,2462.1409112125702,35661.0,0.5831,0.7644700737437832,-0.5,1.0,False,False,False,False,False
120000.0,2,44.0,-1,-1,-1,-1,-1,-1,390.0,0.0,780.0,337.0,1234.0,0.0,0.0,2741.0,478.4652199132835,2351.0,0.022841666666666666,0.8577161619846772,-1.0,0.0,True,False,False,False,False
30000.0,2,48.0,0,0,0,0,0,2,14834.0,1261.0,3300.0,1301.0,1641.0,0.0,860.0,105497.0,1821.4132333621237,8363.0,3.516566666666667,0.0792723963714608,0.3333333333333333,1.0,False,True,False,False,False
110000.0,1,38.0,2,2,2,0,0,2,96898.0,4826.0,5.0,4000.0,7300.0,0.0,4000.0,576469.0,2220.8979640376697,20131.0,5.240627272727273,0.034921218660500394,1.0,2.5,True,False,False,False,False
150000.0,2,25.0,0,0,0,0,0,0,38494.0,1516.0,1693.0,2007.0,1007.0,1000.0,1000.0,185043.0,7529.617779143906,8223.0,1.23362,0.04443831974189783,0.0,0.0,True,False,False,True,False
190000.0,2,38.0,0,0,0,0,0,0,77720.0,3774.0,3799.0,2874.0,2970.0,3138.0,3054.0,488630.0,2665.037835879008,19609.0,2.5717368421052633,0.040130569142295805,0.0,0.0,False,False,False,True,False
50000.0,1,40.0,0,0,0,0,0,0,50066.0,1450.0,1500.0,400.0,1000.0,1000.0,2000.0,134080.0,20548.804769783248,7350.0,2.6816,0.054818019093078756,0.0,0.0,True,False,False,False,False
160000.0,1,35.0,2,2,2,0,0,0,155327.0,8000.0,0.0,7300.0,7000.0,4400.0,1200.0,855187.5,23494.097970908922,27900.0,5.549125,0.03142387313315162,1.0,2.5,True,False,False,False,False
160000.0,1,37.0,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,461.0,603.0,829.0,1064.0,278.36929907349094,1893.0,0.00665,1.1996732887468293,-1.1666666666666667,1.0,True,False,False,True,False
200000.0,2,30.0,0,0,0,0,0,0,185723.0,8009.0,6402.0,6715.0,4625.0,50086.0,5458.0,855187.5,27343.009656948885,72850.75,4.650285,0.08740862119203446,0.0,0.0,False,True,False,True,False
50000.0,1,30.0,2,0,0,0,0,0,50110.0,1500.0,1620.0,1000.0,707.0,841.0,657.0,186147.0,15152.150523935537,6325.0,3.72294,0.033978522350615374,0.3333333333333333,1.0,False,True,False,True,False
120000.0,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.0,False,False,False,False,False
90000.0,1,55.0,0,0,0,0,0,0,30789.0,1514.0,1550.0,1600.0,2000.0,2000.0,2500.0,201333.0,2218.6096321795776,11164.0,2.237033333333333,0.05545042293116379,0.0,0.0,False,True,False,False,False
230000.0,2,27.0,1,-1,-1,-1,-1,-2,0.0,1988.0,19878.0,25681.0,0.0,0.0,0.0,47359.0,11639.153962666987,47547.0,0.2059086956521739,1.003969678413818,-0.8333333333333334,1.0,False,False,False,True,False
310000.0,1,42.0,0,0,0,0,0,0,169749.0,7000.0,6630.0,6379.0,6586.0,7086.0,7522.0,855187.5,6958.977417695793,41203.0,3.4569193548387096,0.03844836676324716,0.0,0.0,True,False,False,True,False
330000.0,2,42.0,0,0,0,0,0,0,18516.0,10000.0,10000.0,5000.0,5000.0,5000.0,5000.0,195065.0,9392.386840769852,40000.0,0.5911060606060606,0.20505985184425704,0.0,0.0,True,False,False,False,False
50000.0,1,51.0,0,0,0,0,0,0,44147.0,1785.0,1973.0,1311.0,683.0,707.0,735.0,183052.0,12812.521776241656,7194.0,3.66104,0.039300308109171164,0.0,0.0,False,True,False,False,False
100000.0,1,27.0,0,0,0,0,0,0,14712.0,5000.0,20000.0,3000.0,5000.0,2000.0,2000.0,164066.0,16267.386251843493,37000.0,1.64066,0.22551899845184256,0.0,0.0,False,False,False,True,False
10000.0,2,22.0,0,0,2,2,2,0,6759.0,2450.0,0.0,1800.0,0.0,500.0,600.0,54038.0,1251.1814683197106,5350.0,5.4038,0.0990044043080795,1.0,2.5,True,False,False,True,False
500000.0,2,44.0,0,0,0,0,0,0,562326.0,20010.0,25022.0,21003.0,18003.0,20000.0,20004.0,855187.5,33619.75624824876,72850.75,5.886541509433962,0.03975874612603678,0.0,0.0,True,False,False,False,False
280000.0,1,31.0,0,0,0,0,0,0,148186.0,5000.0,5006.0,4408.0,4117.0,4600.0,4600.0,855187.5,4545.988018755293,27731.0,3.2043142857142857,0.0309081060356127,0.0,0.0,False,False,False,True,False
50000.0,2,28.0,-1,-1,-1,-1,-1,0,1460.0,1625.0,3556.0,14010.0,3000.0,0.0,691.0,24082.0,4449.013268879592,22882.0,0.48164,0.9501702516402292,-0.8333333333333334,0.0,False,False,False,True,False
50000.0,2,40.0,0,0,0,0,0,0,19824.0,15000.0,10000.0,5000.0,1500.0,800.0,2000.0,137153.0,6990.322608196753,34300.0,2.74306,0.2500856707472677,0.0,0.0,False,True,False,True,False
500000.0,1,60.5,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.0,True,False,False,False,False
130000.0,2,27.0,0,0,0,-2,-2,-2,49964.0,1000.0,0.0,0.0,0.0,0.0,0.0,99964.0,25810.59632528211,1000.0,0.7689538461538461,0.010003601296466729,-1.0,0.0,False,False,False,True,False
360000.0,1,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666665,0.0,False,True,False,True,False
10000.0,1,26.0,0,0,-2,-2,-2,-2,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,489.08145197570786,0.0,0.1198,0.0,-1.3333333333333333,0.0,True,False,False,False,False
50000.0,2,22.0,0,0,0,0,0,0,28040.0,1510.0,1442.0,982.0,1017.0,1277.0,567.0,171359.0,632.3715416325016,6795.0,3.42718,0.03965359274972426,0.0,0.0,True,False,False,True,False
150000.0,2,38.0,-1,-1,-2,-2,-2,-2,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,507.04437675611786,0.0,0.00828,0.0,-1.6666666666666665,0.0,True,False,False,True,False
320000.0,1,31.0,-1,-1,0,0,0,0,1391.0,50006.0,3011.0,4000.0,4019.0,5000.0,3065.0,256299.0,20359.18189662836,69101.0,0.800934375,0.2696108841626382,-0.3333333333333333,0.0,False,False,False,True,False
500000.0,2,35.0,2,-1,-1,-1,-1,-1,960.0,8229.0,1487.0,15754.0,9012.0,25596.0,7003.0,60741.0,9273.76348091755,67081.0,0.08208243243243243,1.1043776032663275,-0.5,1.0,True,False,False,False,False
30000.0,1,25.0,2,2,2,0,0,0,29894.0,2300.0,0.0,784.0,984.0,1400.0,0.0,179164.0,1074.6109373474042,5468.0,5.972133333333334,0.030519524011520173,1.0,2.5,True,False,False,True,False
20000.0,2,23.0,0,0,0,0,0,0,19242.0,1500.0,1535.0,1000.0,1000.0,1000.0,0.0,68971.0,5326.143310751849,6035.0,3.44855,0.0875005437067753,0.0,0.0,True,False,False,True,False
140000.0,1,58.0,2,0,0,0,0,0,98985.0,4520.0,4034.0,5050.0,6034.0,3202.0,5000.0,569750.0,3982.008772801319,27840.0,4.069642857142857,0.0488635366388767,0.3333333333333333,1.0,False,True,False,False,False
60000.0,2,25.0,2,2,2,2,4,3,38050.0,2000.0,0.0,6000.0,0.0,0.0,1400.0,241726.0,2141.7200252756347,9400.0,4.028766666666667,0.038887004294118135,1.0,2.5,False,False,False,True,False
170000.0,2,27.0,2,0,0,0,0,0,173577.0,6500.0,7100.0,6100.0,6000.0,5600.0,7700.0,855187.5,3432.831756242457,39000.0,5.982588235294117,0.038346574372689374,0.3333333333333333,1.0,True,False,False,True,False
30000.0,1,31.0,2,-1,-1,-1,-1,-1,390.0,390.0,390.0,0.0,780.0,0.0,0.0,1950.0,293.5813345565416,1560.0,0.065,0.8,-0.5,1.0,False,True,False,False,False
60000.0,2,48.0,0,0,0,0,0,0,62652.0,2300.0,2200.0,1900.0,1191.0,1219.0,7971.0,276243.0,14339.170098021712,16781.0,4.60405,0.06074724065406182,0.0,0.0,False,True,False,False,False
80000.0,2,36.0,0,0,0,0,0,0,23347.0,10000.0,24369.0,2500.0,2500.0,5000.0,2700.0,267837.0,14150.327540378703,47069.0,3.3479625,0.1757374821253225,0.0,0.0,True,False,False,True,False
360000.0,2,41.0,0,0,0,0,0,0,250180.0,4428.0,2017.0,305.0,1240.0,0.0,0.0,501394.0,33619.75624824876,7990.0,1.3927611111111111,0.01593557162630586,0.0,0.0,False,False,False,False,False
10000.0,2,29.0,0,0,0,0,0,0,7170.0,1500.0,2000.0,1000.0,313.0,356.0,3000.0,52980.0,1203.6512784025113,8169.0,5.298,0.15419026047565118,0.0,0.0,True,False,False,False,False
110000.0,1,26.0,0,0,0,0,0,2,34949.0,1600.0,2000.0,1500.0,3200.0,0.0,1500.0,225988.0,2208.691618734192,9800.0,2.0544363636363636,0.04336513443191674,0.3333333333333333,1.0,True,False,False,True,False
100000.0,2,29.0,0,0,0,0,0,0,94378.0,6000.0,5000.0,4000.0,4000.0,1000.0,1000.0,446311.0,33619.75624824876,21000.0,4.46311,0.04705239171788282,0.0,0.0,False,False,False,True,False
170000.0,2,53.0,-2,-2,-2,-2,-2,-2,784.0,605.0,826.0,550.0,0.0,487.0,0.0,3202.0,297.09437333390656,2468.0,0.018835294117647058,0.7707682698313554,-1.6666666666666665,0.0,True,False,False,True,False
40000.0,2,43.0,0,0,0,0,0,0,36415.0,1939.0,1399.0,806.0,862.0,258.0,0.0,170036.0,9197.50128386328,5264.0,4.2509,0.03095815003881531,0.0,0.0,True,False,False,False,False
300000.0,1,29.0,-2,-2,-2,-2,-2,-1,2163.0,345.0,2541.0,730.0,1350.0,2100.0,0.0,9229.0,874.5209926963827,7066.0,0.030763333333333334,0.7656300790984939,-1.6666666666666665,0.0,False,False,False,True,False
360000.0,1,46.0,0,0,0,0,0,0,14591.0,3005.0,3024.0,4004.0,4008.0,3008.0,2024.0,86535.0,496.9381249210006,19073.0,0.240375,0.22040792742820825,0.0,0.0,False,False,False,False,False
50000.0,2,24.0,0,-1,-1,0,0,-2,14814.0,10755.0,36671.0,583.0,0.0,0.0,0.0,90226.0,15145.790869633276,48009.0,1.80452,0.532097178196972,-0.6666666666666666,0.0,True,False,False,True,False
180000.0,2,27.0,1,-1,-1,-1,-1,-2,0.0,1530.0,0.0,1610.0,0.0,0.0,0.0,3140.0,811.13911671591,3140.0,0.017444444444444443,1.0,-0.8333333333333334,1.0,False,False,False,True,False
20000.0,1,43.0,0,0,2,2,2,2,5909.0,2500.0,0.0,1800.0,0.0,1000.0,0.0,50703.0,1499.8590267088437,5300.0,2.53515,0.10453030392678934,1.0,2.5,True,False,False,True,False
50000.0,1,29.0,0,0,0,0,0,0,47863.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,173245.0,14864.265194306332,8000.0,3.4649,0.046177378856532655,0.0,0.0,False,True,False,True,False
80000.0,2,23.0,0,0,2,2,2,2,71988.0,6200.0,2000.0,2.0,6278.0,0.0,1567.0,384508.0,9867.205656449381,16047.0,4.80635,0.041733852091503945,1.0,2.5,False,True,False,True,False
280000.0,1,37.0,0,0,0,0,0,0,85029.0,2625.0,2497.0,2914.0,1921.0,2001.0,1270.0,411437.0,9020.28925072066,13228.0,1.469417857142857,0.032150730245456775,0.0,0.0,True,False,False,False,False
50000.0,2,39.0,0,0,0,0,0,0,48651.0,2200.0,1739.0,9500.0,1500.0,1210.0,1000.0,250756.0,10135.121956181221,17149.0,5.01512,0.06838919108615546,0.0,0.0,True,False,False,False,False
30000.0,2,25.0,0,0,0,0,0,2,7204.0,1200.0,1114.0,4000.0,13000.0,2000.0,0.0,77155.0,7657.014468228898,21314.0,2.571833333333333,0.2762491089365563,0.3333333333333333,1.0,True,False,False,True,False
140000.0,2,56.0,0,0,0,0,0,0,138468.0,4300.0,3500.0,3600.0,3881.0,4200.0,3521.0,621262.0,17263.87275980296,23002.0,4.4375857142857145,0.03702463694866256,0.0,0.0,False,False,False,False,False
230000.0,2,28.0,0,0,0,0,0,0,23063.0,2000.0,2000.0,5000.0,1000.0,2000.0,1000.0,86068.0,4588.951456124445,13000.0,0.3742086956521739,0.15104336106334526,0.0,0.0,True,False,False,True,False
190000.0,1,38.0,0,0,0,0,0,0,194670.0,9000.0,8400.0,8800.0,7500.0,7100.0,7450.0,855187.5,2450.6682966080903,48250.0,6.079752631578947,0.041769358691013225,0.0,0.0,True,False,False,False,False
20000.0,1,49.0,0,0,0,0,-1,-1,19111.0,1286.0,1328.0,1000.0,1500.0,0.0,0.0,77395.0,9425.31439086605,5114.0,3.86975,0.06607661993668841,-0.3333333333333333,0.0,True,False,False,True,False
130000.0,2,37.0,0,0,0,0,0,0,110434.0,4100.0,20000.0,6000.0,5000.0,20000.0,6000.0,719436.0,9327.190509472828,61100.0,5.534123076923077,0.08492763776069032,0.0,0.0,True,False,False,False,False
70000.0,1,27.0,-1,3,2,0,0,-1,4168.0,0.0,0.0,1980.0,0.0,3047.0,0.0,17391.0,1077.5109744220706,5027.0,0.24844285714285713,0.2890575585072739,0.5,2.0,False,False,False,True,False
110000.0,2,32.0,0,0,0,0,0,0,68014.0,2500.0,3200.0,3300.0,3000.0,3000.0,2746.0,428946.0,2802.198565412523,17746.0,3.899509090909091,0.04137117492644762,0.0,0.0,True,False,False,True,False
110000.0,2,29.0,2,2,2,2,2,2,95690.0,11000.0,3800.0,4000.0,0.0,8800.0,0.0,625840.0,4621.612344914561,27600.0,5.689454545454545,0.044100728620733734,1.0,2.5,False,False,False,True,False
110000.0,2,60.5,0,0,0,0,0,0,83050.0,4000.0,3275.0,3028.0,3000.0,2000.0,2000.0,283702.0,33619.75624824876,17303.0,2.579109090909091,0.06099005294287668,0.0,0.0,False,True,False,False,False
180000.0,1,44.0,0,0,0,0,0,0,18896.0,2006.0,6995.0,282.0,0.0,200.0,0.0,83869.0,6221.735719770381,9483.0,0.4659388888888889,0.11306919123871752,0.0,0.0,False,False,False,False,False
50000.0,1,56.0,0,0,0,0,0,0,50715.0,2500.0,1500.0,1100.0,2000.0,1500.0,1017.0,219191.0,11153.37072667571,9617.0,4.38382,0.04387497661856554,0.0,0.0,False,False,False,False,False
200000.0,1,36.0,-1,-1,-1,-1,-1,-1,1990.0,1186.0,4092.0,3000.0,3849.0,4479.0,8120.0,18582.0,1290.3153103020982,24726.0,0.09291,1.1996732887468293,-1.0,0.0,False,False,False,False,False
160000.0,2,30.0,-1,2,2,-1,-1,-1,6548.0,7.0,0.0,4775.0,456.0,0.0,0.0,14979.0,2783.1561759987526,5238.0,0.09361875,0.34968956539154816,0.0,2.0,False,False,False,True,False
20000.0,2,59.0,3,2,3,2,2,4,8803.0,2800.0,0.0,1000.0,2000.0,0.0,0.0,66480.0,1327.5481158888367,5800.0,3.324,0.08724428399518652,1.0,2.5,True,False,False,False,False
250000.0,1,46.0,0,0,0,0,-1,0,55891.0,21343.0,1238.0,1235.0,79788.0,2148.0,18253.0,299391.0,26734.75349241133,72850.75,1.197564,0.41419080733889796,-0.16666666666666666,0.0,False,True,False,False,False
20000.0,1,31.0,0,0,0,0,0,0,7222.0,10009.0,2004.0,5013.0,3010.0,3690.0,4384.0,64139.0,2221.27525684384,28110.0,3.20695,0.4382668891002354,0.0,0.0,False,True,False,True,False
420000.0,1,34.0,0,0,0,0,0,0,88948.0,30000.0,10575.0,15000.0,10000.0,10000.0,20000.0,543990.0,9456.081598632702,72850.75,1.2952142857142857,0.175692567878086,0.0,0.0,True,False,False,False,False
100000.0,2,25.0,-1,-1,-1,-1,0,0,12660.0,5000.0,0.0,6272.0,4000.0,2000.0,0.0,46025.0,4843.045918290128,17272.0,0.46025,0.37527430744160784,-0.6666666666666666,0.0,False,False,False,True,False
260000.0,1,31.0,0,0,0,0,0,0,257920.0,10036.0,8185.0,6715.0,7033.0,6728.0,6882.0,855187.5,26952.382638027877,45579.0,5.209607692307692,0.03365010505737181,0.0,0.0,False,True,False,True,False
50000.0,1,49.0,0,0,0,0,0,0,48245.0,1286.0,21578.0,1310.0,706.0,806.0,656.0,159535.0,11009.557728022804,26342.0,3.1907,0.16511737236343121,0.0,0.0,False,True,False,True,False
240000.0,2,27.0,0,0,0,0,0,0,133348.0,5160.0,5328.0,5500.0,5199.0,5392.0,5417.0,845611.0,5683.7152784658965,31996.0,3.5233791666666665,0.03783772916861299,0.0,0.0,True,False,False,False,False
50000.0,2,36.0,0,0,0,0,0,0,44449.0,2500.0,11000.0,600.0,500.0,502.0,521.0,162849.0,13499.683296285139,15623.0,3.25698,0.09593549852931244,0.0,0.0,False,True,False,False,False
270000.0,2,31.0,-1,-1,0,0,0,0,6894.0,14305.0,43000.0,1740.0,16045.0,2000.0,5000.0,162861.0,13912.461820253093,72850.75,0.6031888888888889,0.5040494654951154,-0.3333333333333333,0.0,True,False,False,False,False
20000.0,2,38.0,-1,-1,2,0,-1,-1,12193.0,5015.0,0.0,0.0,3508.0,5278.0,780.0,43904.0,3785.482989879451,14581.0,2.1952,0.3321109693877551,-0.3333333333333333,1.0,False,True,False,True,False
200000.0,2,27.0,0,0,0,0,2,2,174381.0,7000.0,10000.0,11000.0,10043.0,0.0,7000.0,855187.5,9783.559611238981,45043.0,5.51593,0.04082992351244486,0.6666666666666666,2.0,True,False,False,False,False
90000.0,1,34.0,0,0,0,0,0,0,106053.0,3547.0,3580.0,13000.0,7000.0,6000.0,7000.0,605564.0,3177.521969501811,40127.0,6.728488888888889,0.06626384659590068,0.0,0.0,True,False,False,False,False
200000.0,2,25.0,-1,-1,-2,-1,-1,-2,2017.0,0.0,381.0,1060.0,429.0,0.0,398.0,3887.0,774.9790749863294,2268.0,0.019435,0.5834834062258811,-1.3333333333333333,0.0,False,False,True,True,False
20000.0,2,30.0,1,2,2,2,0,0,17836.0,0.0,2921.0,0.0,685.0,708.0,700.0,111925.0,919.6741633136525,5014.0,5.59625,0.04479785570694662,1.0,2.5,True,False,False,False,True
180000.0,2,39.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666665,0.0,False,False,False,False,False
360000.0,2,26.0,-1,-1,-1,-1,0,-1,724.0,125.0,418.0,190.0,0.0,66.0,151.0,1711.0,245.5576646465483,950.0,0.004752777777777778,0.5552308591466978,-0.8333333333333334,0.0,False,False,False,True,False
260000.0,2,51.0,1,-1,-1,-1,-1,-2,0.0,2000.0,558.0,218.0,0.0,0.0,0.0,2776.0,784.1588274493035,2776.0,0.010676923076923077,1.0,-0.8333333333333334,1.0,False,False,False,False,False
350000.0,2,32.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666665,0.0,False,False,False,True,False
90000.0,2,29.0,0,0,0,0,0,0,13770.0,1522.0,3010.0,1500.0,1500.0,1500.0,2000.0,51453.0,4501.115583941386,11032.0,0.5717,0.21440926670942415,0.0,0.0,True,False,False,False,False
180000.0,1,55.0,-1,-1,-1,-1,-1,0,6854.0,560.0,10600.0,0.0,9510.0,0.0,4600.0,37034.0,4731.699976400307,25270.0,0.20574444444444445,0.6823459523680941,-0.8333333333333334,0.0,True,False,False,False,False
70000.0,2,26.0,0,0,0,0,0,0,65229.0,3000.0,3100.0,2400.0,2000.0,2000.0,2000.0,364613.0,8892.65731751014,14500.0,5.208757142857142,0.0397681925767869,0.0,0.0,True,False,False,True,False
100000.0,2,36.0,-1,-1,-1,-1,-1,-1,905.0,3450.0,1195.0,2775.0,890.0,2117.0,1072.0,11332.0,1069.7283144175751,11499.0,0.11332,1.0147370278856336,-1.0,0.0,False,False,False,False,False
60000.0,2,36.0,1,2,2,0,0,0,47987.0,1788.0,0.0,1894.0,1801.0,3997.0,0.0,295447.0,1859.8201436339662,9480.0,4.9241166666666665,0.0320869732980873,0.8333333333333334,2.5,False,True,False,False,False
120000.0,2,26.0,0,0,0,0,0,0,80975.0,4000.0,3061.0,3019.0,2987.0,3174.0,2996.0,502606.0,1900.1039620680408,19237.0,4.188383333333333,0.03827451323700871,0.0,0.0,False,False,False,True,False
120000.0,1,34.0,-1,2,-1,0,0,0,1082.0,0.0,1350.0,0.0,0.0,0.0,450.0,4414.0,481.23078316610906,1800.0,0.036783333333333335,0.4077933846850929,0.0,1.0,False,False,False,False,False
140000.0,2,42.0,0,0,0,0,0,0,138391.0,6300.0,6500.0,6265.0,5000.0,5006.0,5000.0,820461.0,1048.9150108564563,34071.0,5.860435714285714,0.041526653917736495,0.0,0.0,False,True,False,False,False
50000.0,2,22.0,0,0,0,0,0,0,36926.0,20007.0,3014.0,1309.0,5009.0,2008.0,4622.0,237296.0,10250.429369868692,35969.0,4.74592,0.15157861910862383,0.0,0.0,False,True,False,True,False
90000.0,2,27.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666665,0.0,False,False,False,True,False
200000.0,1,29.0,-1,-1,-1,0,0,-1,295.0,1130.0,12791.0,28000.0,1000.0,2000.0,74179.0,64812.0,15353.472545323419,72850.75,0.32406,1.1996732887468293,-0.6666666666666666,0.0,False,False,False,False,False
20000.0,1,36.0,2,2,2,2,2,2,25238.0,2000.0,1700.0,0.0,1653.0,0.0,1940.0,142611.0,1686.1239278297428,7293.0,7.13055,0.05113911269116688,1.0,2.5,True,False,False,False,False
290000.0,2,33.0,0,0,0,0,0,0,149495.0,3721.0,3700.0,4005.0,4000.0,3000.0,2928.0,669449.0,21732.62747498946,21354.0,2.308444827586207,0.031897874221934755,0.0,0.0,True,False,False,False,False
70000.0,1,32.0,0,0,0,0,0,0,66982.0,3036.0,2264.0,858.0,797.0,814.0,2003.0,267932.0,23190.416819597413,9772.0,3.8276,0.03647194064165535,0.0,0.0,True,False,False,True,False
80000.0,1,29.0,0,0,0,-2,-2,-2,58246.0,5000.0,0.0,0.0,0.0,0.0,0.0,119896.0,30975.72344056982,5000.0,1.4987,0.04170280910122106,-1.0,0.0,False,False,False,True,False
500000.0,2,32.0,0,0,0,0,0,0,422713.0,15000.0,16000.0,15000.0,14000.0,13180.0,14000.0,855187.5,22784.716035096862,72850.75,4.8597,0.035878757948021485,0.0,0.0,False,False,False,True,False
230000.0,1,53.0,2,2,-2,-2,-2,-1,1350.0,0.0,0.0,0.0,0.0,470.0,0.0,1820.0,546.1379557096052,470.0,0.00791304347826087,0.25824175824175827,-0.5,2.0,True,False,False,False,False
40000.0,2,23.0,2,2,2,0,0,0,33313.0,1600.0,0.0,1250.0,1300.0,1270.0,2800.0,204659.0,824.731087486501,8220.0,5.116475,0.04016437097806595,1.0,2.5,True,False,False,True,False
260000.0,2,51.0,-2,-2,-2,-2,-2,-2,1821.0,7091.0,1555.0,37708.0,303.0,7500.0,0.0,63282.0,13775.965621327603,54157.0,0.24339230769230769,0.855804178123321,-1.6666666666666665,0.0,False,True,False,False,False
